Date,Open,High,Low,Close,Volume,Adj Close
2008-12-23,86.87,87.87,85.9,86.38,158757900,11.74
2008-12-24,86.14,86.25,84.55,85.04,67833500,11.55
2008-12-26,86.64,87.42,85.24,85.81,77081200,11.66
2008-12-29,86.52,87.62,85.07,86.61,171500000,11.77
2008-12-30,87.42,88.05,84.72,86.29,241900400,11.72
2008-12-31,85.97,87.74,85.34,85.35,151885300,11.6
2009-01-02,85.88,91.04,85.16,90.75,186503800,12.33
2009-01-05,93.17,96.18,92.71,94.58,295402100,12.85
2009-01-06,95.95,97.17,92.39,93.02,322327600,12.64
2009-01-07,91.81,92.5,90.26,91.01,188262200,12.37
2009-01-08,90.43,93.15,90.04,92.7,168375200,12.6
2009-01-09,93.21,93.38,90.14,90.58,136711400,12.31
2009-01-12,90.46,90.99,87.55,88.66,154429100,12.05
2009-01-13,88.24,89.74,86.35,87.71,199599400,11.92
2009-01-14,86.24,87.25,84.72,85.33,255416000,11.59
2009-01-15,80.57,84.12,80.05,83.38,457908500,11.33
2009-01-16,84.3,84.38,80.4,82.33,261906400,11.19
2009-01-20,81.93,82.0,78.2,78.2,229978700,10.62
2009-01-21,79.39,82.88,79.31,82.83,272317500,11.25
2009-01-22,88.04,90.0,85.82,88.36,352382100,12.01
2009-01-23,86.82,89.87,86.5,88.36,190942500,12.01
2009-01-26,88.86,90.97,88.3,89.64,173059600,12.18
2009-01-27,90.19,91.55,89.74,90.73,154509600,12.33
2009-01-28,92.12,95.0,91.5,94.2,215351500,12.8
2009-01-29,93.09,94.34,92.6,93.0,148182300,12.64
2009-01-30,92.6,93.62,90.01,90.13,162869700,12.25
2009-02-02,89.1,92.0,88.9,91.51,139561800,12.43
2009-02-03,91.92,93.38,90.28,92.98,149827300,12.63
2009-02-04,93.22,96.25,93.1,93.55,202105400,12.71
2009-02-05,92.77,97.25,92.62,96.46,187311600,13.11
2009-02-06,97.02,100.0,97.0,99.72,171802400,13.55
2009-02-09,100.0,103.0,99.5,102.51,178752700,13.93
2009-02-10,101.33,102.51,97.06,97.83,212265200,13.29
2009-02-11,96.37,98.31,95.77,96.82,168743400,13.15
2009-02-12,95.83,99.75,95.83,99.27,204297100,13.49
2009-02-13,98.99,99.94,98.12,99.16,152244400,13.47
2009-02-17,96.87,97.04,94.28,94.53,169559600,12.84
2009-02-18,95.05,95.85,92.72,94.37,171194800,12.82
2009-02-19,93.37,94.25,90.11,90.64,230701100,12.32
2009-02-20,89.4,92.4,89.0,91.2,187579000,12.39
2009-02-23,91.65,92.0,86.51,86.95,196745500,11.81
2009-02-24,87.45,90.89,87.0,90.25,201776400,12.26
2009-02-25,89.86,92.92,89.25,91.16,208263300,12.39
2009-02-26,92.0,92.92,88.96,89.19,157467100,12.12
2009-02-27,87.93,91.3,87.67,89.31,176664600,12.13
2009-03-02,88.12,91.2,87.67,87.94,192732400,11.95
2009-03-03,88.93,90.74,87.88,88.37,181085100,12.01
2009-03-04,90.18,92.77,89.45,91.17,185350900,12.39
2009-03-05,90.46,91.87,88.45,88.84,176724800,12.07
2009-03-06,88.34,88.4,82.33,85.3,252786800,11.59
2009-03-09,84.18,87.6,82.57,83.11,174574400,11.29
2009-03-10,84.87,89.17,84.36,88.63,211064700,12.04
2009-03-11,89.81,94.07,89.58,92.68,211593200,12.59
2009-03-12,92.9,96.58,92.0,96.35,192114300,13.09
2009-03-13,96.3,97.2,95.01,95.93,150292100,13.03
2009-03-16,96.53,97.39,94.18,95.42,199311000,12.96
2009-03-17,95.24,99.69,95.07,99.66,196661500,13.54
2009-03-18,99.91,103.48,99.72,101.52,199009300,13.79
2009-03-19,101.85,103.2,100.25,101.62,125045200,13.81
2009-03-20,102.09,103.11,100.57,101.59,173896800,13.8
2009-03-23,102.71,108.16,101.75,107.66,166599300,14.63
2009-03-24,106.36,109.44,105.39,106.5,160153000,14.47
2009-03-25,107.58,108.36,103.86,106.49,161654500,14.47
2009-03-26,107.83,109.98,107.58,109.87,154063000,14.93
2009-03-27,108.23,108.53,106.4,106.85,123218200,14.52
2009-03-30,104.51,105.01,102.61,104.49,125699000,14.2
2009-03-31,105.45,107.45,105.0,105.12,142520000,14.28
2009-04-01,104.09,109.0,103.89,108.69,147343000,14.77
2009-04-02,110.14,114.75,109.78,112.71,203091700,15.31
2009-04-03,114.19,116.13,113.52,115.99,159060300,15.76
2009-04-06,114.94,118.75,113.28,118.45,164516100,16.09
2009-04-07,116.53,116.67,114.19,115.0,134145200,15.62
2009-04-08,115.43,116.79,114.58,116.32,113907500,15.8
2009-04-09,118.42,120.0,117.96,119.57,132689200,16.25
2009-04-13,120.01,120.98,119.0,120.22,97309100,16.33
